number,value,state,params_add_group_dummies,params_family,params_feature_subset,params_isotonic,params_lgbm_alpha,params_lgbm_colsample,params_lgbm_lambda,params_lgbm_lr,params_lgbm_max_depth,params_lgbm_min_child,params_lgbm_n_estimators,params_lgbm_num_leaves,params_lgbm_subsample,params_lr_C,params_lr_class_weight_balanced,params_lr_penalty,params_scaler,params_xgb_alpha,params_xgb_colsample,params_xgb_gamma,params_xgb_lambda,params_xgb_lr,params_xgb_max_depth,params_xgb_min_child,params_xgb_n_estimators,params_xgb_subsample,user_attrs_elapsed_sec,user_attrs_n_features,user_attrs_pooled_auroc,user_attrs_pruned_reason,user_attrs_weighted_auroc
772,0.7747380314789183,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.033417106033135274,0.5871975210941754,0.7822246073867286,0.0010045330055079042,0.01630168114315465,3.0,2.0,397.0,0.9318663819090658,0.7058529853820801,52,0.8034466636042829,,0.7747380314789183
773,0.7720137050791884,COMPLETE,False,lr,oof+hand,False,,,,,,,,,,0.001006573158560715,True,l2,standard,,,,,,,,,,0.04401731491088867,34,0.7951993507830359,,0.7720137050791884
774,0.7713217523845287,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.0034047264294308644,0.5252010271519885,0.3819741187480131,0.0013101551943598092,0.01419003260067137,7.0,1.0,176.0,0.9140151625973453,1.2288939952850342,52,0.7996898311726923,,0.7713217523845287
775,0.7758974050120467,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.0014443285107379545,0.6409247843797317,0.2152111955454215,0.0018386444797770397,0.01301949532168697,3.0,3.0,205.0,0.5726923486995713,0.43303680419921875,52,0.8031436305306425,,0.7758974050120467
776,0.7744514777840741,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.010027521193741387,0.8502966658520107,0.6309860287875901,0.002603044257839334,0.017499383586323768,3.0,1.0,115.0,0.949028546132264,0.27379345893859863,52,0.8013292679504929,,0.7744514777840741
777,0.7766344751110753,COMPLETE,True,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.002499511451796121,0.5802188386210897,0.3396932814384571,0.0020770904105135908,0.015593955996855313,3.0,2.0,163.0,0.8624741498141006,0.3772149085998535,52,0.8053117331232331,,0.7766344751110753
778,0.7751143361937483,COMPLETE,True,xgb,all,False,,,,,,,,,,,,,standard,0.39835145447306297,0.5534131843384783,0.4866663104307624,0.005793276778377173,0.01451528308260003,3.0,2.0,149.0,0.8820426800444204,1.2907941341400146,362,0.8039225731843003,,0.7751143361937483
779,0.77601757632418,COMPLETE,True,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.0027826609825378945,0.5724824728934582,0.3646093094124934,0.0030679363280568753,0.011878523082289559,3.0,2.0,160.0,0.8961569983364489,0.35251688957214355,52,0.8046539091161408,,0.77601757632418
780,0.7730803704297349,COMPLETE,True,xgb,oof+timing,True,,,,,,,,,,,,,robust,0.29233895896998713,0.5063519326521592,0.5441488937116274,0.0024691568405550033,0.013065892385070095,3.0,2.0,130.0,0.9682449859486667,0.9994049072265625,52,0.8023420405291891,,0.7730803704297349
781,0.7762106379999127,COMPLETE,True,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.00188434050362115,0.5390810794323968,3.6289072762484107,0.0040187506767328,0.015079507568606895,3.0,2.0,179.0,0.9611557366516079,0.3654484748840332,52,0.8050185261610496,,0.7762106379999127
782,0.7438638210404417,COMPLETE,True,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.00483137525637887,0.5723884081073914,0.41161191218761944,0.002078024661837232,0.16396318337081145,9.0,2.0,165.0,0.8490103338145328,1.0328521728515625,52,0.7750340682318874,,0.7438638210404417
783,0.7486687193635558,COMPLETE,True,xgb,oof_minus_roberta,False,,,,,,,,,,,,,standard,0.0068149712589268465,0.5573554096756822,0.3069742888989736,0.0023019232928314453,0.004576046046554436,3.0,2.0,147.0,0.8547071136330359,0.17781758308410645,5,0.7773395787467199,,0.7486687193635558
784,0.7754793907793912,COMPLETE,True,xgb,oof+ph,False,,,,,,,,,,,,,standard,0.0034402990445290063,0.5832090697891903,4.105938292615502,0.003374716595114912,0.016314353131159524,3.0,2.0,186.0,0.9051707077541372,0.38768887519836426,42,0.8046755055429252,,0.7754793907793912
785,0.7720423903766415,COMPLETE,True,xgb,oof+timing,False,,,,,,,,,,,,,none,0.0023752688731874436,0.5400895589136886,0.7017406762449958,0.0015751982757298466,0.0109573540991336,6.0,2.0,171.0,0.8839016128054488,0.8276126384735107,52,0.802456696011534,,0.7720423903766415
786,0.7732625206916156,COMPLETE,True,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.00287696963036611,0.5957040054648932,0.5565388128600068,0.0018760003028202063,0.013883972656301926,3.0,2.0,783.0,0.7824083904298754,1.335097312927246,52,0.8035349409692415,,0.7732625206916156
787,0.7743446128596622,COMPLETE,True,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.003872993828933069,0.563635687260227,0.41137900042966347,0.0026929016435441613,0.015663502741857183,4.0,2.0,196.0,0.9239308137404647,0.5529587268829346,52,0.8042774692098535,,0.7743446128596622
788,0.7734772433164754,COMPLETE,True,xgb,all_minus_ng,False,,,,,,,,,,,,,standard,0.2412211934562954,0.6213013260420145,2.16813954379951,0.0021193781711685623,0.013345531508879072,3.0,2.0,628.0,0.8665005051583902,2.226043224334717,131,0.8037597329735822,,0.7734772433164754
789,0.7759230148653459,COMPLETE,True,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.005172137790510539,0.5777879838693706,0.32883711448093855,0.0013433441471911703,0.018954225537438023,3.0,3.0,153.0,0.9442674472658436,0.3544042110443115,52,0.805078060836346,,0.7759230148653459
790,0.7734277931562142,COMPLETE,True,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.001686453734176468,0.8865883478552388,3.178992038739578,0.0016554537925335027,0.00951878780664398,3.0,2.0,139.0,0.891455472362706,0.3641631603240967,52,0.8015347755542741,,0.7734277931562142
791,0.7644409351225216,COMPLETE,True,lgbm,oof+timing,False,1.1249192934132421,0.8077585540788759,1.5555210450639547,0.0073877678942236204,-1.0,20.0,354.0,152.0,0.7317829763695028,,,,standard,,,,,,,,,,5.145071268081665,52,0.794510892428461,,0.7644409351225216
792,0.774534598738231,COMPLETE,True,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.0025662812273291,0.6818379780197787,0.6254828580791615,0.002918566131932583,0.01628106449830065,4.0,3.0,175.0,0.913293148921001,0.5241119861602783,52,0.8043991658629748,,0.774534598738231
793,0.7745977350910107,COMPLETE,True,xgb,oof+hand+graph,False,,,,,,,,,,,,,robust,0.001013083679128584,0.5143361122274308,0.5016735999905982,0.0023649305043370117,0.014727191027499604,3.0,2.0,164.0,0.9303514047246562,0.3657419681549072,49,0.8035078797531976,,0.7745977350910107
794,0.7754591189341542,COMPLETE,True,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.004238471731387739,0.5324310030435456,0.8644666045908779,0.0018760026469725347,0.02082249772353533,3.0,2.0,191.0,0.9548272459171809,0.3966546058654785,52,0.8052017016933385,,0.7754591189341542
795,0.7761728156625617,COMPLETE,False,lr,oof_only,False,,,,,,,,,,0.020627938231927254,False,l2,standard,,,,,,,,,,0.029240131378173828,6,0.8012890702218063,,0.7761728156625617
796,0.7757282805567398,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.009087032785072802,0.5513931288402568,1.694691779347555,0.0012171807873942822,0.017261975750384698,3.0,3.0,208.0,0.9208378955855148,0.41385388374328613,52,0.8035044117138599,,0.7757282805567398
797,0.7758813514694934,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.001310648518832857,0.606569325279305,2.8163562660211197,0.0014387098892216586,0.01225025236636435,3.0,2.0,160.0,0.9385591823023607,0.34731101989746094,52,0.802857149462932,,0.7758813514694934
798,0.776000518986342,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.0032289267752710947,0.5915856562780515,0.44994336920279543,0.004437061364972536,0.014921899221361546,3.0,2.0,180.0,0.8739699044928102,0.3773839473724365,52,0.80306234179041,,0.776000518986342
799,0.7748100555083877,COMPLETE,True,xgb,oof+ng,True,,,,,,,,,,,,,standard,0.005983259861960738,0.5697110121008516,0.7696787616614386,0.0022313854365487397,0.01673626298111904,3.0,3.0,125.0,0.8133458191076433,2.143676996231079,237,0.8034425124662877,,0.7748100555083877
800,0.7757680176484216,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.019449338384895563,0.5611363229231826,0.29831455876427054,0.0017020906289764274,0.018747270040307264,3.0,1.0,145.0,0.9027365747934288,0.310070276260376,52,0.8028766440476938,,0.7757680176484216
801,0.7759048197801689,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.002038532814253954,0.5847525385922698,0.6531621200039437,0.0035615816947961315,0.013459946506220639,3.0,1.0,186.0,0.7657933100898979,0.380906343460083,52,0.8029198369012628,,0.7759048197801689
802,0.775983571462453,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.3079436717000114,0.5486492529994731,1.2202004723990436,0.00275565484883881,0.0210927745800774,3.0,2.0,169.0,0.9302631538424341,0.3391411304473877,52,0.8036689333981961,,0.775983571462453
803,0.7719896469741142,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.00232538968247359,0.6069149256056937,0.3699017200946514,0.0019915873299061306,0.024463142384482633,3.0,1.0,515.0,0.9453140698604958,0.8890621662139893,52,0.8014227999205085,,0.7719896469741142
804,0.7739475440625435,COMPLETE,False,xgb,oof+hand,False,,,,,,,,,,,,,standard,0.0029260355361879964,0.5223061121809311,0.5485982140887193,0.0014965595206146987,0.01091479297510516,3.0,8.0,482.0,0.9704351494369634,0.7276535034179688,34,0.8027565763221401,,0.7739475440625435
805,0.7755168539253402,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,robust,0.007196635587239901,0.6327679652059597,0.24173015360830927,0.0018384756434687087,0.015742785132038143,3.0,4.0,101.0,0.922756009114865,0.2622337341308594,52,0.8024718292740983,,0.7755168539253402
806,0.7758908024909779,COMPLETE,True,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.0016826000548660677,0.5708885850836143,0.9930394305445481,0.0012160929152581267,0.01792010251799403,3.0,1.0,155.0,0.9391354832911591,0.3439977169036865,52,0.8049452769665544,,0.7758908024909779
807,0.7755647242636078,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,none,0.23721673868751975,0.5923220251425181,0.4734405153532819,0.0024658607940579694,0.013913375836877252,3.0,3.0,225.0,0.911584756432342,0.43918943405151367,52,0.8029402773149347,,0.7755647242636078
808,0.7760542938716162,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.0042440107719352365,0.6646675361371853,0.8451115742908795,0.001574284431504736,0.012252067270426109,3.0,2.0,201.0,0.9486992996146292,0.4200253486633301,52,0.8032133065936993,,0.7760542938716162
809,0.7743439853895463,COMPLETE,False,xgb,all,False,,,,,,,,,,,,,standard,0.0035358679657943692,0.5349427123222324,0.3615232059726734,0.0030561919309741678,0.016510363713307535,3.0,1.0,359.0,0.6089955164292041,2.4596636295318604,362,0.8030301836074608,,0.7743439853895463
810,0.7760065187239861,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.01400622889478127,0.5572796759439371,3.0717675192537297,0.0023071112744883536,0.01871422707432178,3.0,1.0,176.0,0.9573906943516309,0.3449280261993408,52,0.8035321560285612,,0.7760065187239861
811,0.7760764646729087,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.3471390258708654,0.5810201787635328,0.7061574529987062,0.001001911372052156,0.014730796525035224,3.0,2.0,136.0,0.9333640843966645,0.28910088539123535,52,0.802915160302762,,0.7760764646729087
812,0.7420483645018795,COMPLETE,True,lgbm,oof+timing,False,0.034930071731762546,0.7653977207502967,0.7474403150493171,0.28969369385088123,9.0,97.0,134.0,244.0,0.8494954032761345,,,,standard,,,,,,,,,,0.6436619758605957,52,0.7712451827094489,,0.7420483645018795
813,0.7753028723616273,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.001981333531428382,0.5989481192791541,0.5860562310999375,0.002005786528725384,0.022719491261032045,3.0,3.0,158.0,0.9195586667627588,0.3276329040527344,52,0.8034435633872992,,0.7753028723616273
814,0.7748960273628414,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.002653297764661515,0.8182633846970757,0.2210767089649608,0.0013839848094351417,0.019654715196883686,3.0,1.0,189.0,0.9300054345893333,0.3937356472015381,52,0.8029147399343574,,0.7748960273628414
815,0.7744968368803995,COMPLETE,False,xgb,oof+ph,False,,,,,,,,,,,,,standard,0.005248104453455649,0.6157608704842276,0.4477212928460003,0.001738763893340076,0.012911276838293089,3.0,1.0,257.0,0.9052625743748447,0.49273681640625,42,0.8025604744614109,,0.7744968368803995
816,0.7741647203473755,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.0013286691836751495,0.5471204142986192,0.31520070756494123,0.0027299141516527498,0.0163155979797014,4.0,1.0,169.0,0.9420647001379603,0.4633469581604004,52,0.8023532328379608,,0.7741647203473755
817,0.7698738659688171,COMPLETE,False,lr,oof+timing,False,,,,,,,,,,54.17348683050443,True,l1,standard,,,,,,,,,,1.7288906574249268,52,0.7972278385192606,,0.7698738659688171
818,0.7468090864403213,COMPLETE,False,xgb,oof_minus_roberta,True,,,,,,,,,,,,,robust,0.002271805390524867,0.4956894836061719,2.385682557265948,0.0021148461228117916,0.015595620052733393,3.0,10.0,147.0,0.9230602815068557,0.5801172256469727,5,0.773994024252945,,0.7468090864403213
819,0.7763872660662747,COMPLETE,True,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.0032211096509371577,0.5698344580330273,0.5461872758305213,0.0033486098358103244,0.013925742358745523,3.0,2.0,211.0,0.950530143144334,0.4311347007751465,52,0.805311522939031,,0.7763872660662747
820,0.7756385651961994,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.4756243208585111,0.526605744627349,1.086579076792498,0.0013111577876988962,0.01773867808069273,3.0,1.0,115.0,0.935841653305861,0.25551557540893555,52,0.8024635795441588,,0.7756385651961994
821,0.7725475501574545,COMPLETE,False,xgb,all_minus_ng,False,,,,,,,,,,,,,standard,0.004732667793059617,0.5791600494562495,0.4180564575474428,0.0016684479092904708,0.021114400991507278,3.0,1.0,459.0,0.9146795723947212,1.5633790493011475,131,0.8020942333546985,,0.7725475501574545
822,0.7759454606068694,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.184821571066268,0.5468000949765908,1.3486898924872959,0.002443294272145488,0.01145936322773079,3.0,2.0,184.0,0.9608695430500682,0.3646528720855713,52,0.8027858970183586,,0.7759454606068694
823,0.7754594774167592,COMPLETE,False,xgb,oof+hand+graph,False,,,,,,,,,,,,,standard,0.025449631872291923,0.5629577162271205,1.5092527601609782,0.0018412754586582898,0.014837573779194512,3.0,4.0,162.0,0.9281669869639966,0.31478166580200195,49,0.8025725075069916,,0.7754594774167592
824,0.7761930945125399,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.0015618889821949165,0.47816812362601624,0.1999585115298744,0.0011778204916844091,0.017750070719641287,3.0,2.0,199.0,0.9412450600688864,0.37484216690063477,52,0.8033970601325442,,0.7761930945125399
825,0.775425594005184,COMPLETE,True,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.00271138848297661,0.6288550434687523,2.547025125394097,0.004919350478488182,0.026310840823856235,3.0,1.0,175.0,0.9154231946846646,0.36515307426452637,52,0.8053697965091136,,0.775425594005184
826,0.7755366898989985,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.003790828447517891,0.5967895568612749,3.361867652719899,0.0020666234505508927,0.013202258389902695,3.0,1.0,136.0,0.6471667283330561,0.30768609046936035,52,0.8025282111863606,,0.7755366898989985
827,0.7741361689417348,COMPLETE,False,xgb,oof_only,False,,,,,,,,,,,,,standard,0.006603915800915163,0.51008030248871,0.6498138259649697,0.001553725304352408,0.01934407902088817,3.0,3.0,151.0,0.9283815351081286,0.14851593971252441,6,0.8016868438246252,,0.7741361689417348
828,0.7758257672961295,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,none,0.001950789119128731,0.6114053882924931,4.829726196036743,0.0026443530324143562,0.016103931759685816,3.0,2.0,189.0,0.8300930523925257,0.36899733543395996,52,0.8032503515593513,,0.7758257672961295
829,0.7759710314181046,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.25774882661783527,0.5855360799564058,0.3110449689536223,0.0038370851394847793,0.014446053982441724,3.0,1.0,170.0,0.8972431836814168,0.34926819801330566,52,0.8029357583545855,,0.7759710314181046
830,0.7740089133866953,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,robust,0.002363542162463666,0.5573822117854003,0.7702791967899305,0.0014260052112695203,0.017093495164853725,4.0,1.0,158.0,0.9513799001095743,0.45057082176208496,52,0.8019121612894717,,0.7740089133866953
831,0.7761021506983931,COMPLETE,True,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.010754566875400566,0.5390200688594619,0.4916568944445704,0.002089518690040157,0.01238584739693309,3.0,2.0,181.0,0.9373632683690478,0.4572489261627197,52,0.8049266756646524,,0.7761021506983931
832,0.7751810566455016,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.0030862260090635772,0.5728963975952657,3.8500498777794085,0.003172973676553409,0.0018975226003486191,3.0,1.0,200.0,0.9243342730816028,0.47135210037231445,52,0.8009277635780834,,0.7751810566455016
833,0.773011945690594,COMPLETE,False,xgb,oof+ng,False,,,,,,,,,,,,,standard,0.00421606481163152,0.9676232934560351,1.8555440969773909,0.0016847577038801049,0.022367555108813275,3.0,1.0,145.0,0.9727599094714342,0.8860719203948975,237,0.8011086796301977,,0.773011945690594
834,0.7727798218570288,COMPLETE,False,lgbm,oof+timing,False,3.0264742461528007,0.4104616026719008,0.0019828648876618997,0.001319931654768201,3.0,86.0,279.0,211.0,0.6573709369042289,,,,standard,,,,,,,,,,0.5277080535888672,52,0.7973298829494687,,0.7727798218570288
835,0.7756147775936121,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.008176784681175001,0.646847968679444,0.924145526091994,0.00242979831088054,0.019895991420566504,3.0,3.0,168.0,0.9442675334494627,0.6306896209716797,52,0.8033248093130098,,0.7756147775936121
836,0.7750756716091804,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.0017574565057126238,0.6026321752509747,0.3721349738891763,0.001928519746946396,0.01035900004482407,3.0,1.0,132.0,0.9096799026288854,0.3203773498535156,52,0.8020243471074398,,0.7750756716091804
837,0.7684940367170644,COMPLETE,False,xgb,oof+timing,True,,,,,,,,,,,,,standard,0.005900004350435419,0.5834292937624157,0.6109385536743427,0.001131744565267548,0.015280937353814921,8.0,2.0,216.0,0.862416418011244,6.580298185348511,52,0.7968762003488427,,0.7684940367170644
838,0.7758691505882463,COMPLETE,True,xgb,oof+hand,False,,,,,,,,,,,,,standard,0.3651153493567131,0.6193626081534713,0.2601760280871533,0.0015052501465692833,0.017304959447843334,3.0,1.0,180.0,0.9342925046796496,0.3585624694824219,34,0.8054065261984624,,0.7758691505882463
839,0.7706538790641562,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.202670103806444,0.5622028685963477,0.13556655892993066,0.0027188812049621825,0.01382553973486317,6.0,3.0,157.0,0.9180942274120703,0.8165006637573242,52,0.799905953078689,,0.7706538790641562
840,0.7565082448106529,COMPLETE,False,lr,all,False,,,,,,,,,,0.790667279070926,False,l1,standard,,,,,,,,,,7.758352756500244,362,0.7805336429767002,,0.7565082448106529
841,0.7587035393918086,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.0027338827484419776,0.5234854887802773,0.6998431598470368,0.002142400644237457,0.019469457698282615,10.0,2.0,732.0,0.7994101678514627,5.135741710662842,52,0.787532724366644,,0.7587035393918086
842,0.7736725294175951,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,robust,0.003623657607106929,0.5442641073300137,0.4787783021807677,0.0012843776584509858,0.03097903737701826,3.0,1.0,191.0,0.9596341711268042,0.4181509017944336,52,0.8027276234482756,,0.7736725294175951
843,0.7765167142817111,COMPLETE,False,xgb,oof+timing,False,,,,,,,,,,,,,standard,0.0014441370908422056,0.5927728892332655,0.38748862554735747,0.272366537940967,0.01583285971136236,3.0,5.0,167.0,0.9269508872184202,0.3656041622161865,52,0.8035144480095189,,0.7765167142817111
